"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"RAP1B",-0.221935296954347,9.36554604459311,-0.491717126466374,0.628017282679983,0.919464279514247,-5.60537431138077
"TSPAN6",0.359823387295996,6.51207399708069,0.43062443860784,0.671344189882792,0.932848173183756,-5.60537449113298
"PSMF1",-0.10929347530936,7.99388715837398,-0.312456649396878,0.75809501603996,0.948684187764363,-5.60581878917351
"HM13",-0.184673349070724,6.85155414129649,-0.361633684059664,0.721614094073309,0.943836267726421,-5.60605957096032
"CCDC22",-0.126201090803146,6.26314328870743,-0.361439132002578,0.72175714590844,0.943836267726421,-5.60612442454467
"UBE2V2",-0.097312559163713,7.9395950879738,-0.252090213976166,0.803825658368825,0.958650022281972,-5.60643156749548
"BLVRA",0.185429088965075,8.20242470933101,0.489199645286913,0.629768462042056,0.920953915894132,-5.60651638276169
"CARHSP1",-0.159007528647257,7.60284857265745,-0.216294004412288,0.831189504512362,0.967444748014193,-5.60684786130097
"DMAC2L",-0.0698410150075422,7.02985300231055,-0.124634786721704,0.902193251179286,0.978856645608452,-5.60696484321713
"RNPEP",0.141020777843454,7.31155582001648,0.426520344989601,0.674282156983879,0.932848173183756,-5.6069985525232
"ISOC1",-0.181875211282919,9.71761797288606,-0.4880303931136,0.630582563588688,0.920953915894132,-5.60704487754828
"PPP3R1",-0.158132680830397,6.94539514098801,-0.381937101558275,0.706533936642986,0.938980265337057,-5.60721947361227
"LAMA5",-0.157173776025079,6.5360613589394,-0.248513471651619,0.806548781207276,0.958650022281972,-5.60725540386331
"RNMT",0.195260879455799,6.70068378916102,0.487261024194159,0.631118505715394,0.921284374142932,-5.60739195481432
"NHLRC2",0.154601643980318,7.57806495949442,0.486267462205069,0.631810928617856,0.921842821303639,-5.60783937975643
"EIF3H",0.191559213344537,7.52636443640814,0.485238375651201,0.632528474381224,0.9220671251476,-5.60830186313594
"RAC1",-0.164590621404252,10.4677611445245,-0.484107492234659,0.633317427692723,0.922231692308297,-5.60880899292682
"FUCA1",-0.188694591375861,9.18741159361998,-0.480911801572772,0.635549297199488,0.924557305408416,-5.610235817403
"PSMD8",-0.183859827465161,7.83139463970366,-0.480486200488122,0.635846805669115,0.924557305408416,-5.6104251455945
"SRSF5",0.129072460376569,7.02063806766636,0.372237166713514,0.713833520782813,0.94050253513236,-5.61044245432914
"CPB2",0.313563858152137,7.98427305269297,0.416648738078306,0.681370727715274,0.935430509899834,-5.61084248018681
"AP1M1",-0.0308965203186613,6.37078553904901,-0.0816799566181201,0.9358546124726,0.987397905833767,-5.61102030460437
"GALNT2",-0.175250126987027,5.63041836093652,-0.478653011672246,0.637128982116766,0.924722789431773,-5.61123876765913
"BZW2",0.141685279344961,6.12304272785403,0.292894812990656,0.772775654899395,0.951970009658675,-5.61126716477086
"PDXK",0.213682533118012,8.22703094783503,0.477657720796446,0.63782560131563,0.924722789431773,-5.61167923487936
"LTF",0.365129218032559,5.44733781133951,0.413222917234425,0.683837868015028,0.936038977535515,-5.6121558344554
"VARS1",0.113837686843899,7.39458465606703,0.412742988743103,0.684183784620622,0.936038977535515,-5.61233897467863
"PRPF38A",0.0279544018125206,6.57626047149403,0.0600049001869607,0.952851074971049,0.990126422647178,-5.61243377137644
"SCARB2",-0.223900348589793,7.46354312384535,-0.36630902534156,0.717978958052865,0.941418625475567,-5.61260780488763
"PLEKHA5",-0.160966812258186,6.71948838794984,-0.475254433054915,0.639509113159345,0.925410249533797,-5.61273912261964
"NEBL",0.0296588838309248,5.92174691442194,0.0518184300931657,0.959277029727617,0.992298040138964,-5.6128551655624
"ADISSP",0.022785924572983,6.32601220614616,0.0426626567950517,0.966467235246855,0.993402824894243,-5.61325338736667
"PABPN1",0.0119182505161504,6.82833095147484,0.0356758559343268,0.971956139293909,0.993402824894243,-5.61350536337311
"ABCF3",-0.0110071857906466,6.59904493262523,-0.0299822209978935,0.976430202841574,0.993402824894243,-5.61367746959381
"RACK1",-0.168089962609802,10.9211191994869,-0.472257631896788,0.641611176102856,0.926168115972895,-5.61405344519276
"EXTL2",-0.0715934969166413,7.62747878680249,-0.174191740512403,0.863657833720464,0.974865399141866,-5.61440752471714
"COL11A1",-0.291001200507996,11.5957724634493,-0.471092480534819,0.642429288711001,0.926168115972895,-5.61456225927859
"CHID1",0.164402808312201,7.6686569734927,0.471028534499044,0.642474201993659,0.926168115972895,-5.61459014855938
"FGA",-0.341259352930202,11.6640167972321,-0.470689230255846,0.642712539950563,0.926168115972895,-5.61473807007576
"RAB18",-0.193173838104224,7.8150958015972,-0.470120763705255,0.643111937141668,0.926168115972895,-5.61498566275834
"RAB1B",0.169420674817918,10.3068796753369,0.46905810948654,0.64385884087289,0.926168115972895,-5.61544771236623
"SMC1A",-0.136106534570472,7.8377496984394,-0.469048861286902,0.643865342815353,0.926168115972895,-5.61545172906512
"PPP5C",0.169651312135877,7.07415112552011,0.469043904541175,0.643868827665171,0.926168115972895,-5.61545388185824
"FKBP5",-0.162686785877009,6.57414847272697,-0.332002252082394,0.743520106975319,0.946264662245577,-5.61554068481465
"C9",-0.271170467645864,8.5345180787795,-0.424902820766027,0.675441555809622,0.932848173183756,-5.61608804037432
"KLC1",-0.0611025472202213,6.65010027801059,-0.161720513294431,0.873326363875357,0.974865399141866,-5.61633507886413
"STAT5A",0.117184424035135,7.08504466773461,0.399354403393416,0.69386234935239,0.938306925889577,-5.61736382138102
"PHKB",-0.131199566698348,6.57859881209074,-0.268755931458874,0.791012516687444,0.955057726114101,-5.61750964594411
"LOC100050355",-0.231303807997585,7.97601710965985,-0.464121246490866,0.647333847625214,0.928304503182769,-5.61758089469648
"GNAS",-0.243953985735112,10.5462815660006,-0.462034566237795,0.648805129507152,0.928304503182769,-5.6184759003712
"SRP54",0.119763043778197,8.24795561992245,0.461931297447279,0.648877980794671,0.928304503182769,-5.61852009136901
"ADRM1",0.132265707187793,8.25270490114571,0.460581194912865,0.649830746144577,0.928304503182769,-5.61909694148535
"CHMP3",0.150754797418878,9.04433396808008,0.46038511613978,0.649969169791498,0.928304503182769,-5.61918058156749
"INPP1",0.0636699172927873,6.82171031571511,0.13847679821205,0.891400169560779,0.976456797587781,-5.61954678193258
"YWHAG",-0.140373633691233,9.14381473315118,-0.459283327416844,0.650747228763626,0.928495736953561,-5.61964991690482
"CIRBP",-0.1911341284617,8.32572809302881,-0.459270316873926,0.650756418964655,0.928495736953561,-5.61965545251121
"MDH1",0.16551856892132,12.8223745900728,0.458383746294783,0.651382796109256,0.928495736953561,-5.62003230111824
"SLC14A1",-0.339474547464565,7.81974461009377,-0.390492853219731,0.700298156261395,0.938306925889577,-5.62060010703477
"ANKH",-0.196393018753446,7.58116217501725,-0.34134040893926,0.736591271888955,0.946264662245577,-5.62063032782894
"P3H1",-0.14697640269368,6.34348639775579,-0.390285033849541,0.700449368267323,0.938306925889577,-5.62067514712472
"TRIM47",0.147772346803001,7.77196796997551,0.456855376448753,0.652463235136606,0.928495736953561,-5.62068028275983
"RNPS1",-0.170137607366939,8.69054830734468,-0.389689247717865,0.700882940625084,0.938306925889577,-5.6208900578057
"CD55",-0.186618637897125,9.03031880198708,-0.456344123871975,0.652824825912133,0.928495736953561,-5.62089656555404
"LIMCH1",0.259855340908325,6.47555636717583,0.455792821991808,0.653214840206844,0.928495736953561,-5.62112952552384
"NAA50",0.0376290228035512,7.2886547308757,0.125154777686596,0.901787428041643,0.978856645608452,-5.62116386716013
"PAFAH1B1",-0.131845421302915,9.04672758760591,-0.455224968477831,0.653616670126975,0.928495736953561,-5.62136919157044
"RPL24",0.210351753009156,10.77786475884,0.455139915833301,0.653676865172712,0.928495736953561,-5.62140506338883
"CAP1",-0.16390086560286,8.24216415620874,-0.45447229303602,0.654149451576774,0.928495736953561,-5.62168641231912
"THYN1",-0.143796680837453,9.09577885591445,-0.454099133176074,0.654413662982127,0.928495736953561,-5.62184349291671
"BOC",0.197817171885028,7.19609331177568,0.386933608209101,0.70288966908517,0.938980265337057,-5.62187986613815
"AP1S2",0.122394255353775,6.79429751605485,0.250182474054336,0.80512999097179,0.958650022281972,-5.62195062085766
"MATN3",-0.752944519790655,9.86221218974195,-0.453722204599402,0.654680589938712,0.928495736953561,-5.62200203177146
"SPAG9",0.131908506452531,6.95194990146975,0.386500355336927,0.703205378419416,0.938980265337057,-5.6220348594221
"HTRA4",0.235924668769044,11.3987518197167,0.453575410861266,0.654784556681873,0.928495736953561,-5.6220637394133
"LPAR1",-0.258896930801133,8.8093948608474,-0.45091464347637,0.656670289688344,0.929450349645203,-5.62317885818675
"HNRNPH2",0.210740186857067,8.06269823779882,0.305747698014489,0.763119615799186,0.950178377715034,-5.62327289584022
"ECM2",0.273523952137883,9.01599543333671,0.450583648479234,0.656905036200774,0.929450349645203,-5.62331712800939
"CCDC6",-0.0422695829222701,5.50473275745387,-0.0996235231868483,0.921743750478464,0.981455854571736,-5.62380699088255
"PTTG1IP",-0.0873667618333982,7.18539243063489,-0.160274091666635,0.874449087578109,0.974865399141866,-5.62387160098777
"RPL6",0.184134044104406,12.0347641150818,0.448215575176228,0.658585567029643,0.929450349645203,-5.62430346743631
"PSMA5",-0.186659578884116,8.80428577992783,-0.447625265811296,0.659004775612133,0.929450349645203,-5.62454854818647
"CHP1",0.132806952712046,7.43429968381141,0.379142059759,0.708575707047345,0.939115148990855,-5.6246411505705
"KARS1",0.156152247721348,8.38040373159421,0.446960651096431,0.659476889761157,0.929450349645203,-5.62482410008534
"TTC38",-0.180575255355465,8.50776000903963,-0.44670704975976,0.659657075788077,0.929450349645203,-5.62492913853513
"EIF1B",-0.151240183245545,7.37910978718569,-0.29961428019106,0.7677226373663,0.950178377715034,-5.62498853583314
"SOX5",0.0319935480082831,6.43313073354061,0.0810634342379998,0.936285543649431,0.987397905833767,-5.62535196515301
"PTPN23",0.0420370215841825,6.51567526555416,0.0768579472490755,0.939583932983563,0.98861983269505,-5.62565796849847
"H1-5",0.342093576036009,11.4354300313587,0.444650114540328,0.661119328641611,0.930638606083929,-5.62577893793723
"AHCYL1",0.14024473529852,7.33775547868611,0.44340439906505,0.662005569684902,0.93088469628815,-5.62629172356623
"CDC42",-0.181998585570811,9.4454869008597,-0.443269574739037,0.662101518435538,0.93088469628815,-5.62634713807274
"IGFBP2",-0.0710886674923052,7.66210810911893,-0.139637220478331,0.890496309758321,0.976456797587781,-5.62672643068143
"CBX5",-0.128286906531506,6.11526622499847,-0.318923224383466,0.753262367402993,0.948684187764363,-5.62747723919025
"PTPN11",-0.0183763073355021,6.96916286526633,-0.0425228025317699,0.966549816525791,0.993402824894243,-5.62754685914429
"TXNIP",0.0183173743295028,6.92072279683151,0.0367210871290232,0.971111348452827,0.993402824894243,-5.6277587527005
"SSR1",-0.214824506220127,9.10059720765851,-0.439700702969752,0.664643492565491,0.932848173183756,-5.62780798714094
"SLC16A3",-0.016254310860255,7.6278331519212,-0.0201366591624905,0.98415576805197,0.995630872443066,-5.62819336772358
"CCNY",-0.00619896824793575,5.95185575401124,-0.0106869016089981,0.991590738918797,0.997108148247646,-5.62832762407324
"WNK3",-0.00269935572314461,5.82923311426029,-0.00497627951702397,0.996084225935623,0.998700116505435,-5.62836885280008
"NDRG3",-0.00269644135304548,6.06352694850935,-0.00463649994844414,0.99635159226536,0.998700116505435,-5.62837035831142
"GGPS1",-0.00255517119551252,5.91461479856731,-0.00426130551222646,0.996646826422091,0.998700116505435,-5.62837189709371
"ITM2C",0.160904607441491,6.30140762394264,0.220406678344886,0.827904182715487,0.965790046646339,-5.62841128291263
"GPX4",0.164680768940339,8.03947459846854,0.437658632301305,0.66609984894178,0.932848173183756,-5.62863866495098
"PRKCSH",-0.198556883347021,7.79701438755394,-0.43758219186267,0.66615439072955,0.932848173183756,-5.62866968597595
"A0A3Q2I744",0.279417045520228,12.56492578746,0.436492660634712,0.666931998897264,0.932848173183756,-5.62911126177918
"SNRPD2",-0.223705391661691,9.45439683725529,-0.435184083891075,0.667866449332931,0.932848173183756,-5.62964018829816
"GMPR",-0.301755293016471,5.97133570674185,-0.434040582338396,0.668683472628119,0.932848173183756,-5.63010111692677
"PPME1",-0.16946876373696,6.59755704018787,-0.431623105428608,0.670412127010344,0.932848173183756,-5.63107165239398
"UBE2D3",0.0855423914833682,9.22544401421161,0.205667738648583,0.839236859106989,0.970564868389803,-5.63130851071109
"EFEMP1",0.345420303621636,7.69034243876162,0.430650351016489,0.671108239361866,0.932848173183756,-5.63146068082145
"EEF1E1",0.115344187248702,7.30105867630872,0.241604060037376,0.811673924884338,0.960134983621499,-5.63162449317862
"CCT3",-0.124530959815214,9.45206388450496,-0.429154242111049,0.672179460156531,0.932848173183756,-5.6320573315495
"CSE1L",0.117969400459772,7.37248204685898,0.42904458736221,0.672258001583621,0.932848173183756,-5.63210098194877
"LOXL3",-0.212772081547458,9.21523869292394,-0.427328843337013,0.673487421500574,0.932848173183756,-5.63278254535654
"LOC100147109",0.230648004174912,8.43002467759567,0.29886146860435,0.768127394421733,0.950178377715034,-5.63331324096983
"MRPS16",-0.109966399944572,5.87270143917343,-0.193657711706443,0.848498124420161,0.970564868389803,-5.63352182687417
"ABRAXAS2",0.0817239617037807,5.98587068436236,0.193166711494026,0.848877239512695,0.970564868389803,-5.63360949299226
"TCERG1",-0.166944576668801,7.19813749649036,-0.297282944388831,0.769474599098655,0.950899823408801,-5.63365088794549
"UBA2",0.142119062467907,7.65609954279761,0.424255251964493,0.675692149304486,0.932848173183756,-5.63399680230674
"TOMM34",-0.182817672662585,8.7158355195128,-0.424206705926615,0.675726996037309,0.932848173183756,-5.63401591197914
"COPS3",0.154385356394945,6.43125867978914,0.350489803891484,0.729633752411048,0.946264662245577,-5.63431948201363
"DPT",-0.318983516071249,7.20493032937771,-0.422853030910456,0.676698974684917,0.933137788199748,-5.63454790875502
"THY1",-0.187697987778888,9.58716070426939,-0.422412290968789,0.677015563806127,0.933137788199748,-5.63472076028924
"ADSS1",0.265868298062272,9.37183895435158,0.422167504588527,0.677191423436388,0.933137788199748,-5.63481668539462
"LOC100066438",-0.0375246279674833,8.21666066624386,-0.0433839388542517,0.965872855311783,0.993402824894243,-5.63485816069414
"ACSL3",-0.0881920864128929,6.31857567562996,-0.185264690061114,0.854983745304585,0.973431550815591,-5.63498988435833
"ARPC1A",-0.133843729477466,7.85591249415038,-0.4215524136583,0.677633400864636,0.933314522024209,-5.63505748191264
"DDX23",0.195746145770772,8.0382954753241,0.419852119055043,0.678855777218304,0.934235162061189,-5.63572132236498
"TNPO1",0.180945914791773,7.0194563601763,0.419312489181655,0.679243917828017,0.934235162061189,-5.63593145775268
"FIBIN",-0.134671420470182,5.75825180486271,-0.178722203241645,0.860150909695823,0.974865399141866,-5.63604914356878
"TMEM33",-0.203800370744729,6.77459073856616,-0.343267230015662,0.734977621732208,0.946264662245577,-5.63664087178428
"ARF2",-0.142613825406265,9.56571821339242,-0.416849489141007,0.681016641908974,0.935376043249861,-5.63688719692011
"ATP5IF1",-0.298961649957548,6.77073532430348,-0.41430085091803,0.682852995134024,0.936038977535515,-5.63787034677653
"MTA2",0.0716307633506387,6.4318689177115,0.167329541174503,0.868975232260421,0.974865399141866,-5.63787452440523
"RABGGTA",-0.0695308960363504,6.92765829930102,-0.166784590223078,0.869397784561172,0.974865399141866,-5.63795883752398
"PRPF8",0.053330516753064,5.90304365316899,0.166692706224459,0.869372084528641,0.974865399141866,-5.63800807775037
"EPN1",0.354555906231607,6.54590710631814,0.337533784305403,0.739229580001594,0.946264662245577,-5.63844967586084
"DDX39B",-0.143478609287585,9.79531963667226,-0.412730962006996,0.683985140638505,0.936038977535515,-5.63847299216676
"EIF2A",-0.136223922340804,7.97067120942804,-0.412251563387261,0.684331017189831,0.936038977535515,-5.63865657473757
"NUP43",-0.107778130495407,5.21747748196039,-0.160181181836948,0.874428143178069,0.974865399141866,-5.63899112042884
"DERA",-0.106069335966982,6.71490419239602,-0.157057214776574,0.87685581870958,0.97519478903215,-5.6394488843509
"SNX3",-0.184167183699001,7.58590699261858,-0.409719290157007,0.686159179014278,0.93740595147824,-5.63962281471838
"NELFE",0.0709958633247889,6.48452621507181,0.154981611148174,0.878469491374713,0.975201069240785,-5.6397480580321
"PLPBP",-0.152219760229594,8.06023844493429,-0.333295923704389,0.742377937606068,0.946264662245577,-5.63976731213597
"CYCS",-0.118728393625837,7.45617780472476,-0.152232660155704,0.880695845354384,0.975869254782731,-5.64010885893409
"LZTFL1",0.0553940437690088,6.96069763604004,0.151342250589814,0.881300216000392,0.975869254782731,-5.64026304801926
"COPS5",-0.122959947809563,6.99279958908856,-0.40738046330591,0.68784943552142,0.93740595147824,-5.64051004523976
"CASK",0.135508947447474,7.36858166126016,0.406625900072187,0.688395111651257,0.93740595147824,-5.64079522284513
"HHIPL2",0.200534120529384,12.666431930387,0.406403515536791,0.688555966293223,0.93740595147824,-5.64087917113265
"YWHAE",-0.136311711672761,10.4830313490898,-0.40564398978907,0.68910545851344,0.93740595147824,-5.64116554539778
"LAMA4",0.207883718561421,9.52298527551809,0.405369633884183,0.689303989388349,0.93740595147824,-5.64126886007806
"OTUB1",-0.174489259777696,6.99350451659196,-0.404892535101866,0.689649284793507,0.93740595147824,-5.64144835838516
"GNA11",-0.15296112099711,9.29828032203791,-0.404764827523929,0.689741723625502,0.93740595147824,-5.64149637040587
"HTRA1",-0.183869550451596,12.0015124180423,-0.404012316888668,0.690286515730126,0.937717983697318,-5.64177897657596
"DPP7",-0.214523576828319,5.66932685175959,-0.265823133204172,0.793236923298091,0.955728096814015,-5.6418599456496
"EHD2",0.131244216042963,11.2308431133752,0.403462283089863,0.690684830441524,0.937760891965654,-5.64198521535171
"RO60",0.165079096641391,6.64977042784243,0.403098210230945,0.690948529475198,0.937760891965654,-5.64212157494523
"PPP1CA",-0.135291661375283,7.11739179831478,-0.402401112924264,0.691453551331729,0.938018383589555,-5.64238232759961
"PDIA6",-0.135230144152782,10.2784810649882,-0.401856210862744,0.691848415800103,0.938126270285008,-5.64258584192071
"EIF4E",-0.0921135373128877,7.2677566305949,-0.323931991676712,0.749350918642245,0.948684187764363,-5.64262042424296
"CUL3",0.139907108630371,6.39933176574275,0.400278710791502,0.692992061172127,0.938306925889577,-5.64317349044187
"AP5Z1",-0.180659432358004,9.62351173585479,-0.399772521081749,0.69335919445463,0.938306925889577,-5.64336157403158
"A0A3Q2I8J7",-0.237046084319788,6.2386234068545,-0.348723971089999,0.730938971948212,0.946264662245577,-5.64340406205733
"AIMP2",-0.139586318066544,7.81692705512978,-0.399101972344731,0.693845654287645,0.938306925889577,-5.6436103677297
"PRPF38B",0.123526576077521,8.43882054312056,0.398838963576294,0.694036494992082,0.938306925889577,-5.64370783973648
"LOC111767503",-0.158444869730777,7.44503452661614,-0.319679970770485,0.752524583440558,0.948684187764363,-5.64388945110771
"TGFB1",-0.151956591563237,7.04660414839519,-0.319572446324385,0.752604897269479,0.948684187764363,-5.64392132716461
"PRPF31",0.162831765520846,7.11735699437198,0.397767437386635,0.694814215709291,0.938306925889577,-5.64410429810313
"DCTN5",0.282807862113641,5.96030785413067,0.317932635540721,0.753830086944962,0.948684187764363,-5.64440614185127
"DEK",0.187172258157306,9.75061074317106,0.395782801547972,0.696255587370927,0.938306925889577,-5.64483583094541
"FAM151B",0.0438221719754564,6.25064949624294,0.113932865204341,0.910485678480935,0.98089394540695,-5.64484880656553
"PYM1",0.0519928810416042,6.04804299350112,0.111366509955249,0.91249314577714,0.981455854571736,-5.6451160734998
"ANXA1",-0.142035289980139,13.3656752210423,-0.394336115066036,0.697307007657921,0.938306925889577,-5.64536680867903
"SRP68",0.11702916146779,7.19520500229487,0.393250547587611,0.698096384359568,0.938306925889577,-5.64576398860135
"S100A6",0.175608454310228,11.7865285281596,0.393010031366697,0.698271324589315,0.938306925889577,-5.64585184124525
"RAB6A",0.115752258569383,8.24320441885044,0.392447678276441,0.698680420976134,0.938306925889577,-5.64605704392002
"NUDT21",-0.124571550673996,8.01279360077267,-0.392338780875353,0.698759651692812,0.938306925889577,-5.64609674717618
"ADSS2",-0.209938795378413,7.07819957016643,-0.391202311930626,0.699586724784497,0.938306925889577,-5.64651044910003
"DAP",-0.0565788434319727,6.6183856169368,-0.0962879731123635,0.924355210028763,0.983257813968317,-5.64655173458158
"GALNS",-0.162113614426465,7.85087548226615,-0.390869181630955,0.699829235188322,0.938306925889577,-5.64663149270504
"CAPN2",0.186198521296012,8.8197302821163,0.390451572339056,0.700133290544902,0.938306925889577,-5.64678308859764
"CYB5R3",-0.18308550263557,7.60191232941498,-0.390173790549742,0.700335568057221,0.938306925889577,-5.64688383754475
"DDX19A",-0.089194697292264,7.84107355309011,-0.309408491560231,0.760209611726152,0.949065713338355,-5.64688658733843
"FHL1",0.179294666312866,8.42323271741802,0.390017831299198,0.700449145790503,0.938306925889577,-5.64694037162785
"IPO7",0.0972273717500409,6.84889869994815,0.308098430133503,0.761191641909923,0.949774884562747,-5.64726189080666
"TXNDC5",-0.269172197392827,7.50689691237924,-0.389085639302088,0.701128166807573,0.938306925889577,-5.64727782056789
"FAM162A",-0.0319832505803032,8.11790865042537,-0.0788262614107135,0.937994648926479,0.98849949718607,-5.64797741674219
"DYNLL2",0.169602551214128,7.43940621702739,0.385914941857888,0.703439659602422,0.938980265337057,-5.64841964817549
"LOC102150222",-0.0996310123834685,9.50980916071716,-0.385579348614132,0.703684485472086,0.938980265337057,-5.64853996336998
"DDX3X",-0.115986616818156,9.08890728629011,-0.385137831678182,0.70400663621825,0.938980265337057,-5.64869809682644
"DNAJC11",-0.0331552797552913,5.50237121043202,-0.0665938157262776,0.947600451177561,0.988921301864059,-5.64880002817911
"FTL",-0.142280455283977,9.03506730534977,-0.384288264486245,0.704626679193063,0.938980265337057,-5.64900187550523
"PRKCD",-0.0355599204006933,7.40628268323431,-0.0587039598907011,0.953834351919376,0.990455356605899,-5.64925281294691
"RBM3",0.371098420698786,8.18188156729358,0.382824687871504,0.705695340831158,0.938980265337057,-5.64952365570591
"FBXL8",0.0180574242639299,7.0088151428518,0.050624270953445,0.960182152968934,0.992855855021033,-5.6496624908585
"HNRNPAB",-0.15056520952934,9.15818887730561,-0.381418075467569,0.706722996054816,0.938980265337057,-5.65002328000912
"RAB2A",-0.15700295164189,9.67791150506458,-0.381225646834236,0.706863626908652,0.938980265337057,-5.65009148922369
"COL14A1",-0.270468962520224,7.73245243684287,-0.381043291808862,0.706996905665549,0.938980265337057,-5.65015609641459
"ASPN",0.252168942881839,10.080080490426,0.380438662736378,0.707438882947917,0.939115148990855,-5.65037009472707
"ARRB1",0.0084896898860694,6.04197726978789,0.0242339582825082,0.980918565799202,0.994626016786853,-5.65057954571479
"LSM2",-0.0957218565333588,7.54219105309493,-0.227413763727353,0.82252986312315,0.963155346017691,-5.65064825315466
"SUN1",-0.00635923280224431,6.48993806087435,-0.0175033181678439,0.986217485852424,0.99577314615092,-5.65070949157456
"CRTAP",0.0061766680828268,6.88543551134822,0.0172700291806236,0.986401163598912,0.99577314615092,-5.65071324412388
"GNB2",-0.133180169260453,9.20034163867541,-0.378878437575761,0.708579878949218,0.939115148990855,-5.65092076400823
"LZIC",0.0908630597271518,7.15448253378061,0.182432288864231,0.857174870349955,0.97428393159234,-5.65113567686951
"TMSB4",-0.257001518892227,8.48523403552663,-0.378249151350157,0.709040276119833,0.939115148990855,-5.65114223485073
"TMED9",0.103576026066909,8.35694106127372,0.224661862921622,0.824639469200709,0.964414584668777,-5.6512257011502
"PDGFRL",0.2114867871456,9.79835949820612,0.377913691586719,0.709285751152898,0.939115148990855,-5.65126014829429
"CZIB",-0.115202142256971,7.11784907931251,-0.292908823739943,0.772607708848373,0.951970009658675,-5.65149826886106
"DDB1",-0.115921028432899,8.14569579170697,-0.376102540747286,0.710611632256841,0.940040206298639,-5.65189498388157
"SRPRA",0.125459423103702,7.13253522597191,0.375548585959237,0.71101735139138,0.940055261287059,-5.65208855333472
"ASAP2",-0.0979609592722945,10.4077884801278,-0.375187105249442,0.711282148960393,0.940055261287059,-5.65221471464545
"EIF3F",-0.132561866333684,9.28920933390834,-0.374261185403156,0.711960588818575,0.940269933992144,-5.65253732628679
"EPS8",0.14074321960476,7.24311586049901,0.216989255452516,0.830413782107611,0.966920157248588,-5.65285194292318
"EPB41L1",0.140274446857025,8.10121677179602,0.37292766289686,0.712938117110605,0.940269933992144,-5.65300057572595
"ARL8B",-0.172020743457131,7.6174807178531,-0.372903817905983,0.712955601105389,0.940269933992144,-5.65300884435604
"LOC100067491",0.159950085523503,8.09529810414653,0.28604554008454,0.777783560736397,0.953444361910287,-5.65334286876985
"MAGED2",0.0688687095492819,8.19041965678088,0.168595675444441,0.867895548717457,0.974865399141866,-5.65338797923958
"FKBP11",-0.0892561875244221,7.02987580918544,-0.163367707083944,0.871953168286494,0.974865399141866,-5.65419291703682
"PRMT5",-0.162367223103332,8.14501216753256,-0.368949868095745,0.715857008769327,0.94134967014499,-5.65437273211411
"MAT2B",-0.144470068040096,8.2845737546697,-0.367924719409823,0.716609984034029,0.94134967014499,-5.65472401061292
"SLC16A1",-0.181355525093352,6.12972516332534,-0.367424384770584,0.716977588974171,0.94134967014499,-5.65489510589415
"RASA3",0.114320371348165,6.66861411540181,0.279900108106202,0.782427087341919,0.953983846246807,-5.65495775747624
"TOLLIP",-0.139175319152339,6.59514197645672,-0.36490718180438,0.718828089315818,0.942076460667207,-5.65575241021
"PRKRA",-0.201115181344247,5.32773513924575,-0.274427230512943,0.786569471597554,0.955050851775427,-5.65636664317676
"STXBP6",-0.182688093793942,7.27623222736306,-0.362319720378814,0.720732084572999,0.943740295600648,-5.65662758575074
"LCP1",0.220977103817302,7.53284191056687,0.272103417358748,0.788330326876274,0.955050851775427,-5.65695651981067
"LOC100071548",-0.180671135936592,7.14568200260215,-0.359454679753359,0.722842506380972,0.94484027086265,-5.65758948258542
"MYO1C",-0.122772530437786,10.3601661431318,-0.358283516160759,0.723705851738145,0.945138239210263,-5.6579805151394
"U2AF2",0.180830544160114,7.9675627524565,0.357464287520828,0.724309985921614,0.94551215801527,-5.65825329396912
"SGK3",-0.0537234349864726,6.56486397937647,-0.133536706039867,0.895172430309609,0.977071615544553,-5.65830213051816
"PTPA",0.154175271504906,8.66383896102544,0.357010399167411,0.724644781917964,0.945534309739448,-5.65840416009825
"KHDRBS1",-0.116449299783638,8.05804922517734,-0.355173443522198,0.726000328931903,0.946264662245577,-5.65901280670465
"SFRP4",0.141103744204662,6.21166069667171,0.183463930724949,0.856376660963902,0.97428393159234,-5.65903420932948
"AGK",-0.0425424988251688,7.30398828818785,-0.127222519158132,0.900100358861698,0.97872754664238,-5.65906625700597
"LANCL2",-0.0936652588216696,7.33990102450034,-0.260981028902009,0.796774223476335,0.955868178301721,-5.65971091402833
"STK10",0.174574315359829,9.74894253227759,0.351236610949695,0.728908538504897,0.946264662245577,-5.66030677823062
"RALB",-0.156241098602921,8.39207466825333,-0.351190352345783,0.728942735566003,0.946264662245577,-5.66032189804925
"RPS25",0.154203485969838,13.1605990158064,0.351118862748752,0.728995585988516,0.946264662245577,-5.66034526085736
"LUC7L3",0.108377077750123,6.1672460888515,0.257101145273434,0.799725848767533,0.956920991343328,-5.66064490966164
"PSMB2",0.118293008138638,8.2309903800004,0.349534573722663,0.730167164315574,0.946264662245577,-5.66086180172413
"SAMM50",0.0512954623994157,7.06182769535652,0.109087969535673,0.914275983416696,0.981455854571736,-5.66105543462849
"SERPINF1",-0.156082997735798,11.3314515794301,-0.347666550562338,0.731549431562649,0.946264662245577,-5.66146788845872
"BAG1",-0.129456994775054,5.890238226375,-0.346998243161571,0.732044181442127,0.946264662245577,-5.66168394433796
"TRA2A",0.0979986777359835,6.94255772227742,0.251501893557793,0.803990908662217,0.958650022281972,-5.66196832104295
