"","c105_old","c111_old","c151_young","c152_young","c154_young","c169_young","c170_young","c171_young","c172_old","c173_old","c175_young","c177_young","c50_old","c54_old","c61_old","c82_old","c83_young","c86_old","c95_old","c96_young"
"COX4I1",6.63649301765279,6.77313943308424,NA,6.8345999651069,7.00564327014886,6.56035252660511,NA,NA,6.56171277030415,NA,NA,7.72807730039528,NA,7.15784331183653,NA,7.04322348884993,7.39697244945548,6.6195196195742,6.18986585257176,7.76938140596929
"THAP11",NA,5.74975806480341,NA,5.39704953740715,6.0750050480808,5.92917282616889,NA,6.60922227667054,6.26552825553921,5.66839731691861,4.84669247855023,5.88628007462583,6.85396577824503,5.81648697127642,NA,NA,NA,4.99476668317756,NA,6.5417010174783
"CAPN2",9.28676147735001,8.78832116090563,9.39679947029229,8.88608872678116,9.07866150174043,8.66502186538605,8.47257976860914,7.67585789988985,8.95014190532036,8.86180204591477,9.44356002613785,9.28946945515188,7.45616882264644,8.82569119949184,8.86539837811122,9.15704699349072,8.73300894387684,8.94483387949226,9.2619114050561,8.34362944982706
"SERPINA3",6.35405922005186,7.54810426109718,6.57337016466012,6.50486559055273,8.07009637395846,8.7834320148256,8.90858340515057,7.01260457562299,8.03155292014771,8.41432068361982,6.56596751165666,8.73997000725219,NA,7.68005144034295,7.68081612083377,7.15180994552615,6.36055125927352,7.20721977363578,8.52695673892122,7.41725514579811
"POLR2B",5.512233538474,5.77146331140076,5.89370097596153,5.77456352646229,5.9859726461712,NA,5.29059633779512,NA,NA,5.01440714933191,6.27019715581516,5.54014291235465,NA,5.74893543559187,NA,5.92829757667201,5.37312425678469,5.90508512324004,5.494679595223,5.61971592436737
"HDGF",8.48853276230629,7.97184052353204,8.69091402522607,8.24473511598513,8.04376184303507,8.04327822578406,8.50050736689251,7.2739266959386,7.97867194392043,8.61622686458682,8.14990547379798,8.79159007554421,8.03103715099923,7.61147568681151,7.38974068835443,8.27582806802391,9.18275944832915,8.43123805455916,7.73383893401986,8.56619257193772
"ABHD10",6.30330701507608,NA,6.03900166166969,5.94033585974154,6.0860788297728,NA,6.37015160767012,NA,6.96001495521765,6.22958425564037,NA,6.10745965846477,NA,6.35058984543462,NA,5.93827497904147,6.20813818097762,6.39596894736786,6.63309089891555,6.0069764993981
"LOC102150143",NA,NA,NA,NA,7.56343159573215,11.9690470542938,6.97365882597758,5.57497259394667,8.28151734769356,NA,NA,6.28516576330866,NA,8.43715192327283,6.94754858767382,8.08311646023124,NA,NA,7.23364519506865,8.36377868507539
"CGNL1",7.15115248902605,6.83523213346468,6.88169724939276,6.49772083008403,6.7801136420036,6.87180468920917,6.8139734889808,6.41052203088473,6.97378899520637,7.01129930645729,6.07342498178949,7.3393276992545,NA,6.57906081624555,6.93242997968535,6.3286159291717,7.18142207737199,6.71187098416721,6.37485609141757,7.36900542171221
"TONSL",9.4599343186518,9.5277370947356,6.49355269347477,8.90261373980579,9.32729477412696,NA,NA,NA,NA,9.2661912034096,8.27680644813451,5.87719224354511,8.91791897501387,9.49468554162412,8.95793198309575,9.18158174145152,9.3423710029987,NA,10.138995243928,9.16887777106068
"LOC100058979",5.92252743891158,6.18059746566539,7.21420944233938,6.41742181185649,6.41168052627773,6.64568001417291,6.61808022790665,6.96625492697923,7.3436213739098,6.02192114835319,6.52323876521753,6.64397782980189,NA,6.83042635772256,7.0212774947293,6.59856020553702,5.55677368063288,6.26027061437244,7.52589908981981,7.11622066374401
"CSNK2A2",6.25541866143849,5.84441421746802,6.10403041951303,NA,6.02569100187116,6.58835632397148,5.82970573754985,6.26989385619079,6.86544901685741,6.03514458478049,5.17399402291443,6.07922902759693,NA,6.37742812930651,5.50682900464445,5.8624200904366,6.20457054822601,6.23358593629534,6.42128933210304,5.5694956285877
"OMD",10.2227733831534,9.22510232616994,9.66494460156347,10.7404568577588,10.6222560895001,9.32636210434702,10.3752695216954,10.1649288220025,9.08628099922156,9.80066851890858,12.0030679346072,9.44138828619598,9.77517876583759,10.2353992584017,8.58853970526114,10.1288892530028,10.906072698073,9.7963540355332,9.56171123716171,9.49128596119446
"PLD3",8.05889704268452,7.6992867636162,8.18310775432384,7.52167795719688,7.82083456994369,8.25618803121817,8.11383264439985,NA,7.29050827023755,7.49194369486394,7.59269906158258,7.22868291280157,8.0144446069181,7.78272128119056,7.60642284271317,7.79067905435002,8.19031931055188,6.89364671750663,7.7851499158694,7.71787324103862
"PRKAG1",7.39191431305567,8.07861811294961,7.43230320195796,6.5019052298566,7.70034014231406,7.40744547307098,7.30858882050515,7.56635729345703,7.46633487969954,NA,7.65433388136139,7.22606115673722,NA,6.99475003797971,6.61478757345108,NA,7.47177233231896,6.97743245475212,7.87464353566356,7.35719619519134
"PTPRA",7.91661359278792,7.42768311499944,7.56370350256756,7.37101036155247,7.81894938581805,NA,7.35001591056071,5.21963433775697,7.33359493402254,7.26709700410358,7.80847494562478,7.1213508709804,NA,7.29558525544542,NA,7.59395952931262,6.97088398959709,7.94302640795221,7.54610193843688,7.22549328271782
"ACAD8",6.94258299347668,5.95337188193395,6.82252818673442,4.94868066583825,6.59049297856992,6.26106657430104,6.39885435599088,NA,NA,6.56721130958037,6.70459352492446,7.1539288562012,NA,6.48538517326983,NA,6.3685420751326,6.78189779154897,6.81398204225471,NA,7.16384505177183
"EXOSC4",NA,7.26701030062482,7.50059841164277,6.9391186943016,7.34516455781856,7.71043109545044,7.60714356321276,7.41285976022864,7.41762275195132,7.33701594515112,NA,7.04273053581134,NA,7.2822645608964,NA,7.10840829859334,7.07334376045618,7.43301569015575,NA,7.58276660453823
"DSP",6.72377333235724,7.49227434919561,6.89202460845146,7.60871436679135,7.69692082814128,7.20167695967277,7.62184915745462,8.04968133314778,8.40231978294091,7.61241277070385,7.44696164156283,8.54929089962835,8.17342624806087,7.73339937609886,8.45059879440577,8.71402382223305,6.22793023771839,7.35980516589416,8.25629878232866,7.14416331414261
"CXorf38",6.41655545546149,7.02808855254218,6.16511540537138,6.31315170401465,6.82681611985565,6.98416036131409,7.13417805764045,6.68221430341241,NA,6.99214216897999,6.98470232982217,6.2140091815117,6.0199465031986,6.99107957484632,NA,6.87646177739373,6.26757210064959,6.84691594785394,7.00382803039854,6.05881826880017
"RPSA",11.1833812926089,11.1160813146831,11.2182851631542,11.2770225233916,10.9044971701711,11.0865278647242,11.0266776150782,10.6759743466878,11.0367070186974,11.1937373122328,10.3576018986037,11.1886976635934,10.0533198928936,11.0864058662956,10.5598689516819,11.0793812098263,11.1350509525114,10.7072633751594,10.9610987091602,11.2024803969524
"PITPNA",5.80225301292698,6.01851671067064,6.00100510821557,6.57537776304551,5.84504098178526,6.37581850877356,6.50576236180388,6.30802338597395,6.34454644880807,6.3528205200296,6.08518660229891,6.45486268386163,NA,6.45683447019241,5.01691189806177,6.24102426956317,6.22263699185473,5.92149631404455,6.51467489997502,5.96294547727357
"RPL13",11.6974742793868,12.4000592681742,11.3837629064101,10.8155373460709,11.8832748611743,12.4222941841602,11.9866257276281,12.366924373909,12.9956890733758,12.0433836017243,10.8873570049408,11.8503883144847,12.5221349877824,12.1860179233773,12.4382374520366,11.8957510478211,12.1398056090957,12.03285117101,12.292341106425,11.5184453029897
"ATP5IF1",7.09114076019593,7.10384305654498,7.56633867428006,6.45152994071778,7.29456019560918,6.61969403617632,7.49341546394207,6.09909029000618,7.01952246402617,8.04425681354084,6.53473962291322,6.972661354927,4.15722346849743,7.22775077574597,5.90009466348933,6.51860474685577,7.72402349177214,5.8307939770166,6.40867620206159,7.35151792249554
"LMNA",13.2408683843116,12.3010260952675,12.7621798699131,12.8206235219366,13.1982231053516,12.3199011818826,12.829367864516,11.921078642583,12.4404192023113,12.7030358281195,12.8679241169955,12.4815975976512,11.3340293278161,12.4025617322409,11.8098793997702,12.4291551723729,13.3775019984315,12.855394583909,12.0263634265283,13.4149392409685
"DHRS7",6.85368637185371,6.34795372131912,6.32481400047812,4.28614502086594,6.42657286538676,NA,5.92203906167827,NA,5.76214167949106,NA,6.80376118737615,6.10954766385484,NA,6.42958291432865,5.3568225730764,6.30764775094043,6.30811176098816,NA,6.36473025698437,7.24500965833873
"SCARA5",7.19306668495725,6.51979572596869,6.67011220028919,NA,6.22169715361428,NA,6.82764744438724,NA,NA,7.34374408300297,6.39115160824664,6.13045153249925,NA,6.2859840263683,NA,7.22244520813664,7.3505173089432,NA,NA,6.19975901141741
"FUBP1",8.23959042044188,8.00063732261914,8.37539955872544,8.03620874866846,8.15859251084654,8.20890321020597,7.81996934216284,7.30171740881301,7.54825120641636,7.76387272678573,8.54003738339997,8.49511316872621,7.84512918424709,7.8731449184976,7.67469069560084,7.87194000536075,8.59111972660113,8.4693309227412,7.74341578917298,8.14430230263889
"SP3",3.88528978810508,3.70528728237752,NA,4.3118194589508,NA,NA,2.31477323625177,5.1757306758649,4.17198907168807,3.24003879570367,NA,3.88011178607469,NA,3.09624997971814,NA,NA,5.28769431256035,NA,NA,2.84111147734261
"SEC61A1",6.93270430352394,7.51892692045351,7.25482998793487,7.85502265850157,7.5550212949092,6.8476700573062,NA,7.13358150592177,7.52299290339942,NA,6.75248079527709,7.27375052184774,5.98653284004953,7.80300238326202,7.94845644581516,6.55558780003784,6.23590813841677,7.03901798796335,7.63125617058302,7.76489010756826
"FOLR2",9.11946113215552,8.16129435525358,8.10461160941508,8.50720637682725,9.48208920820724,7.72214462969533,8.37487812389298,6.96102224752067,7.92906120678411,8.04710683517297,9.36697105832242,8.00348843043322,7.53495691948161,8.5389856467299,8.88293630307349,8.59937522796451,8.4938324356113,8.80417267134129,8.37590487195175,8.31402567452523
"SORD",6.40882956723689,6.95823628520294,7.46104020165239,6.07952172991333,6.93522253610356,5.67958708251286,7.06951662220463,6.06394957886456,6.8641164684361,7.64802459123116,5.93898809509542,7.1318024560026,NA,7.24731350760537,5.80356679175856,6.84812589978664,7.34680955915006,6.84356235694662,6.78178679472022,6.54766934184789
"GATM",7.3507042468439,7.17293268094035,5.41103339582903,NA,5.43636387858399,NA,NA,NA,6.89392045348532,6.95789053917158,5.67548801573074,6.3592471602214,NA,6.62258843501236,NA,NA,6.7109831342219,NA,6.38944979609909,7.02917974404602
"LOC100063059",7.17749718211573,8.36304654176874,NA,NA,8.49662702096913,NA,6.81984222956758,NA,7.56079669899736,7.40674223452006,NA,5.36293894823914,9.16737389645798,NA,9.06347316211708,6.54788515090861,6.42205058242248,6.68916204659565,NA,8.61511547021218
"SETD7",7.64381135155577,7.35874629395663,7.98277248107435,7.77365709764958,6.76860252212861,7.46030710738845,7.58786809444069,6.84807294211142,6.94744127303356,7.18759674174541,7.45688259658531,7.62389187853262,6.79036898573225,7.26315830700838,5.76741500172639,7.50847226040473,7.75277185776655,7.52856952852798,7.21533240150571,6.74275153213538
"NUDT4",6.30125585089368,NA,5.53351853577855,6.16188089516906,6.07135178279465,NA,5.76619690926899,NA,5.72474743083832,NA,5.76334510658419,4.09190584084735,6.80030357137054,5.57052189002991,NA,NA,5.8828969064773,6.07589868015207,4.67588822315235,7.06186573463218
"FBXO22",6.44353061486663,6.28923113302787,6.72404797037872,5.75187183838143,6.42334210859856,6.31573583015977,5.88736903706778,6.48823828854094,6.83169028006853,7.01282317108784,6.02845292761807,6.96866355685247,NA,6.15383952288191,6.07123076859219,6.30893061135232,6.34138895496435,6.39251838070581,7.10656086347955,6.5779911639319
"WDR77",8.29211951220834,8.37281618587697,8.59810940534196,8.34108449808078,8.2574618897366,8.25780227560851,8.56145707962736,7.68604888464612,7.91784823909123,8.57494524875934,8.32817610134959,8.395091197578,7.50580595952078,8.19128923661775,7.49398636377311,8.60383441035852,8.02175308544009,8.45737214194021,8.13480016401615,8.32314722227314
"CENPV",7.59476018238851,8.18097222736499,7.17091513570225,6.4238799424834,7.91835193724847,7.85486123800556,7.96575576236628,7.52483301735707,8.75358110932948,7.63528798576303,6.06745457007664,7.46124212621623,8.09937727427083,7.77368651334021,7.69730370951273,7.56376973359543,7.30349321372334,7.80249822687451,7.87133302052439,7.48281047038648
"ACTG1",14.2208619568087,13.3183395005726,NA,14.339754898846,13.6908168125186,NA,13.4772768385789,13.7678746610093,13.7414606478015,13.3696749218421,13.726076976571,13.0099500985721,12.7114512781473,13.6543460815828,13.2006719527942,13.3406468128584,13.6812695716018,14.6497594127227,13.7094441907144,14.4162548682558
"LAP3",9.71253119885224,10.2739086673542,10.0708806175214,8.90638135660707,9.70456741420302,9.8604675196123,9.94765027875653,8.97316485244716,10.4443150074751,10.6578659546685,9.60220997588975,10.0737081484326,8.58754387919551,10.4275585268052,9.90448332014116,10.7844761167775,9.57414994419754,9.78160731024205,10.4945329249115,9.94475891941782
"LOC100147364",8.44968126812037,8.13555202780264,9.25661592309246,8.90014272313007,8.33137205478072,8.90811323481687,8.92923453247634,8.47761219739773,7.9689058458759,8.79533436850924,8.7717337305548,8.87004857826863,7.55734101744562,8.3936232037641,7.69936158685269,9.02764785143066,8.84202538036443,8.91232834824418,8.29649243889007,8.5583014683469
"FAHD1",6.99618493551065,6.97344795529743,6.81068271964216,7.1204818921275,7.50193381142032,7.80860680915326,6.83294290105838,NA,6.96631984301159,7.09071062656245,6.74363868016176,6.6616933037848,NA,7.19203511832918,6.81448738502658,7.10087009517892,6.86804964821227,7.90895962963176,6.44079483705692,7.05752277236041
"GTPBP4",6.39742204409101,7.32200409063145,NA,NA,6.79318312188831,7.13961575404145,6.98880195509831,6.86733116537842,7.44858775008024,NA,NA,7.6465394380592,NA,5.50206318090989,NA,6.40630526300099,7.67849724408302,NA,NA,6.76931063024518
"VPS4B",8.97177260317449,8.56009826831882,8.54191820535867,8.22368016113523,9.11132079686747,8.89241573072952,8.91478578329081,8.92009906971787,8.82547936120842,8.84694282229946,8.66688888325449,8.39093225561964,8.62708115451673,8.966261927016,8.03465832839823,8.47745310013099,8.70281304693108,9.27113611695609,8.73227476998095,9.41186897741947
"KRT80",6.49094829467777,7.28485103019359,6.47967821327264,8.16908612467957,7.24721312682574,6.83287518054636,6.71147184608046,8.03463880617852,9.35386218463274,6.94730244186799,NA,7.82705978713292,6.83147092538611,8.00401884671364,9.34817785619392,7.89824567464435,5.46812993467151,7.08570232301857,8.65205416636744,7.62134717867127
"TECR",7.44197182788061,7.50263171421539,7.54003251246337,7.80027213939461,7.60350307270587,7.76494191312942,7.13274781701594,NA,6.77890630206341,6.12477781282093,8.20856586176885,7.29297801347922,NA,7.44150510202331,7.80796879997842,6.97351183917366,NA,NA,7.24885990609936,7.64676598527632
"ANGPTL4",7.25600014933505,7.86261684776778,6.82383381232449,6.07241888181459,6.65492439742643,7.5262565304526,6.30463583967655,6.30639070917009,7.43975989094998,7.62895777103673,7.76045007427793,7.08250803460883,6.90273249596124,6.99912565235344,7.83698474202595,7.90335989571144,6.83618352069944,7.41158585579217,7.56450805650781,6.72824529373653
"KHSRP",8.80709507332584,8.27882465911339,8.49397071650805,8.16511857452997,8.62848818104072,8.230391341536,8.16328879750084,7.68824572963335,7.8923504153091,8.23863310818308,8.81479930647352,8.42425456268082,7.23788356602252,8.29135427105522,8.10647708647903,8.23351057719474,8.77936697894372,8.73134881680049,7.70373782192505,8.51964340803444
"SEC24D",7.90457817398676,7.44744941852304,8.65451919842125,8.34451873050892,8.10660311490234,7.92103967981561,7.75205401922589,7.49163551536837,7.26891083654833,7.61018854239159,8.82365619504888,8.547436095922,7.38501995797627,7.90879293193654,7.64948490198165,7.80505987273948,8.51345916152892,8.27401277546376,7.79199087686208,7.8218290112908
"PHGDH",6.88117765742102,7.34036720089728,7.98935822804487,7.70659632809232,7.46254701753017,7.81501763940652,7.72614338281351,8.14474217818067,7.67597146324703,7.25789199225536,8.24573526239327,8.09758261356522,7.03294236393775,7.78906811815344,7.30355276477113,6.99562437733059,7.49200236611545,6.98117174919944,8.04040737656906,7.60839128730908
"MDP1",7.76822776728176,7.85139731887662,8.15217833598918,7.72043188416261,7.933188882476,8.2818969657289,8.22184073528803,6.12209382448208,8.04595406695417,8.13523364065809,7.71039423676537,8.07751190028261,7.19685382957964,8.23752547431016,7.29380081989305,7.680927555324,8.21156041326195,7.99881502611264,7.8402502628612,7.59089482273286
"RO60",6.85232046383843,6.47161334794837,6.7836541279646,6.14233035260999,6.27333079902063,6.66899650171023,6.76623539026673,6.10337652132767,7.17541360313793,6.96088935846412,7.02112723709011,7.0439636788438,6.09857719236021,6.38662839057916,6.02591841204332,6.21491902106233,7.15374607752214,6.51421957298426,7.43052254908699,6.89831154162454
"SNRPB2",6.73541633833176,6.73869817904895,6.50241895592878,6.06636127967417,7.18807726936985,6.33522134463226,6.74362739178019,8.19299455177071,7.40695869195891,6.67628463306963,NA,7.49301339652088,7.12626839981835,7.19492588463457,7.31371414786361,6.43004238349261,7.02394253729583,6.43856813806912,7.03462858589108,7.14094932315905
"GRN",8.89026103898037,9.08983615707423,9.50020722334399,9.58767251516342,8.13994561936749,7.35673958130005,8.98408056139745,6.27917330130401,8.06169594939601,8.79985988336519,8.32123470854246,8.19978751573272,NA,8.91491828990602,8.69474973868054,9.30741558519332,8.63849527568691,8.23507487509063,8.80822947113678,7.98151355023303
"NUP43",5.92996907102501,4.90967836210685,4.91213545167964,5.52419740101037,4.67672556963882,5.74127320768263,5.23768075946148,NA,3.53795120275936,6.57457853483652,5.5272553035448,6.87445135050169,NA,4.27583790553624,4.92128286400987,5.60781796897245,5.39957816735637,5.0773003054961,4.59404504393079,4.71824226753614
"SAP18",7.41438319918474,6.8952211339853,NA,6.38077707883173,6.1430878280711,7.91165008423416,7.31456702942983,8.77057630228472,NA,4.69636826905937,NA,NA,8.81036673796313,8.48017801868446,8.18476115655287,5.65709711207644,6.85593113290179,7.78005874544231,7.16269316290941,8.26822223394403
"STEAP3",7.43274617111748,7.03999278896477,6.71457771772405,7.59392590860348,7.64946709338525,7.21580819059738,6.69953140180029,NA,6.33027810314492,6.97386056019261,7.96683334043362,6.76327300538421,NA,8.10563309623254,5.66883221186008,6.91750160988981,7.27904557768301,7.65704371744,6.99101617273604,7.31540418765555
"SCPEP1",8.59556558984544,8.73240419311966,9.17446443742139,9.21333661994869,7.72400777189927,8.69779281322745,8.3174273752869,8.01402928761232,8.17692714313101,8.87318095447867,8.76205583411289,8.40638166353227,6.09160206781029,8.8485690700708,8.26911193917922,9.02153316203653,8.22950466062985,8.49607756817979,8.48868033653345,8.42309485267849
"SNW1",5.68629496322732,6.03930810518169,5.92588896927793,4.11036593589347,7.23779345852574,6.1081473090786,NA,7.21352264447641,6.40042955759914,5.49456378299063,6.21045428467401,6.54778993364791,5.55002527235173,6.40530705487635,NA,NA,7.0860265209473,NA,5.39616087754156,6.05508629372408
"DNPH1",6.63166536037109,7.46169176819173,7.08346067757405,7.8598792056242,6.4191721189838,7.43361929947774,7.42059644015615,7.28445559005301,7.57795556686438,7.41340185408687,NA,6.10382178289285,NA,7.59416504385542,NA,7.47577664141518,6.19974990115242,6.29226797972848,7.47621541405335,7.11110550836701
"LOXL4",7.58842765083654,8.37757968703922,7.97759705617916,8.01712008069597,7.37598172354371,8.71487563956555,7.79306648473534,7.48344508662449,8.61214547551073,8.36472991637926,8.09603627060311,9.24310762395579,6.82760343464986,8.41900122996012,9.16018913085505,8.59153639361163,8.25458878874927,7.33028431051423,8.52090761207368,7.62774986079589
"IBA57",5.70978162840245,NA,5.50516709161552,5.92446305937996,5.60770824557324,NA,5.39143644623269,NA,5.7142346970406,5.35006075733916,NA,6.25000254359664,6.02229885807729,5.0853816760489,NA,NA,5.99502715366373,5.62319255388426,3.906562138109,6.26561239185402
"CAPN7",6.46772148369516,5.5118422649118,6.46137965164549,6.50938101703411,6.59377614343387,NA,6.14485723353635,NA,6.03306725961537,5.85267850944071,6.87251832071097,6.24148885985291,NA,6.35177691654487,NA,5.68579438911678,6.45836828494698,6.7389635249002,6.40432275306421,6.09410368608062
"ITIH3",NA,5.9394862452655,NA,NA,6.57110154763135,6.50566947139367,7.14390822605972,4.88533831654654,4.31224592089291,7.30864763389547,NA,7.75640786319312,NA,NA,5.32087544999444,NA,4.21743831577144,NA,6.49326791738042,4.51918709134765
"SMARCA5",7.10131959709437,7.05568126747642,NA,6.30547470756925,6.53090491713067,6.14713486212902,NA,6.27699302228045,6.97657874769686,5.43100934099906,NA,6.53592623483397,NA,6.91281430222303,NA,NA,6.22950584333248,NA,6.64954278881106,6.61021211001336
"DPM1",6.60030558065924,6.55202570285994,6.68278469202333,NA,6.7840578362461,6.53712521100291,6.08387388295086,NA,6.27715979002944,6.13923258124664,6.14127564000454,6.60270524907171,NA,5.9406767746468,NA,6.05536278076639,5.95048055623051,5.87093077844222,6.32647932835315,6.46594570715543
"SLC49A3",8.13751712602451,7.42927327646555,8.45350071092863,8.20437652059071,8.71145865926223,8.38701440175707,8.617873326936,7.58238370913999,NA,8.52037390241152,8.15895603045187,8.69823598844062,NA,8.45988674081553,7.21386601012366,8.34141845916655,9.02123666944088,8.62607891515525,7.37528465576627,8.66565102690222
"HDAC2",9.24905658395043,8.60619895505433,8.79150279971531,8.02189193123079,8.93641477697378,7.89869444190459,8.44113809627741,7.75499756945595,8.84498743378818,8.38420199618256,8.69510019041436,8.826383900473,7.39178359969019,8.43114108428575,NA,8.37046586677066,8.90861627380967,8.50042821540953,8.50550428318685,8.88316308488133
"B3GAT3",6.93420547522417,6.90750838041204,7.12509155639922,6.53455609730328,6.40818561974391,5.45668501131436,5.25330966731561,NA,6.3603160769412,6.84055166007425,6.7765513782802,6.95213262985553,NA,6.49367151472766,6.54708165108647,6.86700770433634,6.08446924975999,6.10980792290965,6.16786540390837,7.98660967517902
"ADPRS",7.75560014959433,7.36998526353565,7.86248450457074,7.50156682258119,7.4860087866686,7.67975053554767,7.76530267931063,7.25099235085579,7.21075496286958,8.16330680949864,7.34000425119077,7.86901444842579,7.06175837298379,7.63523973736114,7.05570904089027,7.91118402564477,7.87784832324341,7.78127627230421,7.5831908752874,7.66657639429403
"PLS3",12.7634399029555,11.9463462435099,12.6429456362986,12.4041856491881,12.0313461925462,12.2176447301757,11.9458028089649,11.7455536718954,11.7125672656454,12.1007960712271,12.0424174937505,12.5140408879605,11.1364319712551,11.9831162549921,11.7830065787771,11.8103849677361,12.3168450427379,12.0560276069659,12.188383065782,12.2738892948436
"UBL4A",7.30211804142657,6.80897226379211,8.51197821517975,7.87710305867843,8.1142113063617,7.72038514180202,8.16140663646572,8.93257577310817,7.27332487440052,7.27154422809128,7.56978643888877,8.34109896189084,7.36441519455324,7.3122818639022,NA,7.60204641749609,7.73287770102789,8.26894166049402,7.06655179213647,8.06871381672848
"UBE2M",8.70274639391817,8.61007644299463,8.73097332328783,8.30590056349213,8.4802599264987,8.92702608111689,8.56793836013996,8.7506144585427,8.82001678022143,8.80369553155516,8.34019875405525,8.89559438153261,8.05141067950453,8.75020173991922,8.34404653311418,8.32802625059266,8.78879925692057,8.48470041136195,8.74064013255035,8.49808815598145
"KRT73",9.18543460264972,9.63744816023655,8.61421992370708,10.2268238961765,10.039642324047,9.66451592287124,9.5833179996792,7.74975268576698,10.3445723734321,9.63609721026459,NA,11.1140573714989,8.02593528006646,10.2267164200311,8.57940708232555,11.0454918311847,8.01467545325979,10.429440789344,10.2121167484073,9.6471691144614
"OTOR",6.14552136302511,6.88663258789231,NA,NA,5.72751686884565,NA,6.82357922233648,2.88433674807683,6.52719387675225,6.52944484985701,5.61741591241788,5.35587373905176,NA,5.35563282904407,NA,NA,4.9574810975823,5.79156214627012,5.98187678218267,6.40820732164
"ARMC6",4.18269599669997,5.20847691492833,6.2554938099972,NA,4.59724131373258,NA,5.04995230111309,NA,5.53378727840365,5.97912436572479,5.63057475627363,6.1005225088945,NA,4.20267978340634,NA,5.03658734703585,4.69440109342808,NA,5.60935100275627,NA
"SLC1A5",8.02153051591467,6.67288038563864,8.05093224811941,7.95698507905049,8.49090325381354,7.20527969494134,7.48469073831989,6.53181719502303,6.60924986533639,6.77543120292167,8.83904513920765,7.4240188753083,NA,7.52950710507345,6.68009533057595,7.50574602441646,7.0748095976068,7.55878787567991,7.04808202324031,7.64069362368195
"C1QBP",7.21134263425759,6.45176393059498,NA,6.89629447942874,6.02433997555446,6.64845368805386,6.61009457033236,4.7174713566502,NA,7.01747199444841,6.46672571784506,6.87774044209162,6.51278563147165,6.14166980698657,NA,5.98401971516114,7.29690611369917,7.49708565954118,6.10910436502028,7.03185482822592
"RAC3",12.052234861239,11.1460972750575,11.9968643662461,11.0127869066521,11.2074524864681,11.2082341377044,10.7606521966566,10.6098854246738,11.0765373033765,10.2200592865527,11.567969968884,10.9334578651081,10.6670985081092,11.2261766037671,11.2882332698841,10.7213493990595,11.2042752638118,11.4435208255616,11.6182820093693,11.0841807735169
"RBM39",8.20770973732358,8.21989804279332,7.84671926143088,7.42322615935309,8.19724337613351,8.50486452736211,7.90253771097191,8.21497304690651,8.43964120824116,7.60536486568466,7.76344068943109,8.21535934585801,8.31609436724605,8.08294731989084,7.47883699705078,7.20521823261833,8.64790929496031,8.2626530385668,7.77122731669829,7.89624893151284
"CREB1",6.24226213314872,6.24642563869321,6.39226118182514,6.16926006839567,6.50960880692933,6.46001018317302,5.43296100535609,5.43502717246672,6.19773676926428,5.57707559696968,6.18778106779729,6.00589953918852,6.3583193449252,5.72754618945114,5.82309280496481,5.73885331218857,6.2264439501414,6.04293223766779,5.4987157369845,6.1523292904935
"HGS",7.5015101648739,6.61185100041082,7.08184830188204,6.97502829788188,7.12424189433964,7.22286335253161,7.19779513365899,6.61083721085253,6.59708717935405,7.24758997595808,6.95392318605998,7.39254722302699,6.14070448263346,6.36944386399455,6.16720747016076,6.98336179504108,7.50050173771567,7.04295420670832,6.88613762793553,6.48835774868971
"DENND10",6.29642957792533,6.46225530068026,6.35698797817095,6.78954264303314,6.13731436207576,6.71341142812958,6.34524891023797,6.03881659719178,6.29266016764523,6.41103709409614,6.43283785847612,6.24018908494179,NA,6.67411705453069,5.98797086992686,6.52383213608187,6.15850777036366,6.21520234536911,6.5987391772567,6.50633300485662
"IGFBP5",8.97970770644404,9.46327147900694,7.92358554666433,7.47593708600354,8.37783822094328,7.96356506637485,8.29264185700476,8.49949688688539,8.86596404475008,8.51464899064746,7.38150009668986,7.86103009290117,9.69337525559251,8.32891346607574,9.16601871844835,8.04326568325521,8.18726257009936,8.38494007564366,8.9788584977407,8.43954970569949
"PSMA3",9.02070465110661,9.05334508297093,9.36998856860048,9.15207090561233,9.08708550937593,9.25575995715637,9.41745487893493,9.01132011024466,9.12502616303919,9.26258285658811,8.84816643403399,8.88799919426689,8.49945399574419,9.33551889164081,8.55423195244014,9.43185888765638,8.95396409361251,9.20938669319488,9.04592788401777,9.40325678108591
"TRA2A",7.38004895198205,7.15671792199788,6.87594455045455,6.60202403386789,6.60343595982361,6.45708465138016,6.52868264551238,6.45714742905601,7.57958145911201,7.49337120635003,7.16878472519708,7.35818987115399,NA,6.72866938173996,6.29547289336188,6.87970545125484,6.84181873643464,6.83922240042739,7.55895721559207,7.10694204608571
"SPARC",5.98204058344948,6.38459685086985,7.76428080635162,8.20610171066032,7.83862618573868,5.96574119817307,6.86644938273685,7.53785044101355,5.998885387045,6.8158899032179,7.36833357136664,7.25777889197186,NA,6.35513934858648,NA,8.05151676027425,9.01285766509925,7.48863649043071,6.20803934883872,7.33438182275372
"TOR1A",7.22247270745932,6.95495409890349,6.85858107449827,NA,6.41569903021241,6.50136003831983,6.31487551141982,6.57654580241677,6.55380918250469,7.44076439012139,6.10175577236913,7.28516207917588,NA,6.42494842008507,NA,6.65755715492565,6.2981775146656,6.90626866105425,6.32459649559177,6.87502543863149
